category,kind,directory,asset,model,author,license,confidence,score,faces,url
Starships,individual,Individuals/King's Ransom,King's Ransom,Star Wars: Raider-class Corvette,Daniel,,inherited,1.0,,https://sketchfab.com/3d-models/none-8732794c82044aafb1c74a55b07674e0
Starships,individual,Individuals/Kingsmill,Kingsmill,Star Wars LAAT/i Gunship,smithson17,,inherited,1.0,,https://sketchfab.com/3d-models/none-77e5a30af490488c8019dcb3780ec847
Starships,individual,Individuals/Kinro's Blessing,Kinro's Blessing,Invictus Class Star Cruiser,Conner Bentley,,inherited,1.0,,https://sketchfab.com/3d-models/none-8ba24769c02b401d88f50655505c92be
Starships,individual,Individuals/Kirak Infil'a's Delta-7 Aethersprite-class light interceptor,Kirak Infil'a's Delta-7 Aethersprite-class light interceptor,X-wing starfighter | T-65C-A2,Alana G,,inherited,1.0,,https://sketchfab.com/3d-models/none-2397144aa2314e8fb03bf131d8f56af4
Starships,individual,Individuals/Kirana Ti's starship,Kirana Ti's starship,Star Wars: Lambda Shuttle,Daniel,,inherited,1.0,,https://sketchfab.com/3d-models/none-9d160e16845a4b518a2d30a7c716f20d
Starships,individual,Individuals/Kit Fisto's Delta-7 Aethersprite-class light interceptor,Kit Fisto's Delta-7 Aethersprite-class light interceptor,X-wing starfighter | T-65C-A2,Alana G,,inherited,1.0,,https://sketchfab.com/3d-models/none-2397144aa2314e8fb03bf131d8f56af4
Starships,individual,Individuals/Kit Fisto's Delta-7B Aethersprite-class light interceptor (Legends),Kit Fisto's Delta-7B Aethersprite-class light interceptor,X-wing starfighter | T-65C-A2,Alana G,,inherited,1.0,,https://sketchfab.com/3d-models/none-2397144aa2314e8fb03bf131d8f56af4
Starships,individual,Individuals/Kit Fisto's Delta-7B starfighter,Kit Fisto's Delta-7B starfighter,Star Wars: TIE/in Interceptor,Daniel,,inherited,1.0,,https://sketchfab.com/3d-models/none-80171ec2930b4949836bcf24d9694c41
Starships,individual,Individuals/Kit Fisto's Eta-2 Actis-class light interceptor,Kit Fisto's Eta-2 Actis-class; light interceptor,X-wing starfighter | T-65C-A2,Alana G,,inherited,1.0,,https://sketchfab.com/3d-models/none-2397144aa2314e8fb03bf131d8f56af4
Starships,individual,Individuals/Knight Errant,Knight Errant,Kei Truck Scout Transport,JohnMesplay,,inherited,1.0,,https://sketchfab.com/3d-models/none-0cb4b243a9dd4d1ca1ab30a17f23ac81
Starships,individual,Individuals/Knights,Knights,Star Wars: Knights of the Old Republic - T3-M4,the_table,,exact,1.0,,https://sketchfab.com/3d-models/none-fea41f8063b5490790767e68f787de11
Starships,individual,Individuals/Korolev,Korolev,Star Wars: Raider-class Corvette,Daniel,,inherited,1.0,,https://sketchfab.com/3d-models/none-8732794c82044aafb1c74a55b07674e0
Starships,individual,Individuals/Kotiate,Kotiate,Star Wars; Imperial-Class Star Destroyer,Heataker,,inherited,1.0,,https://sketchfab.com/3d-models/none-fa18d537db4d4020a443c1802ec0f88e
Starships,individual,Individuals/Kracken,Kracken,Star Wars: Nebulon B Frigate,Daniel,,inherited,1.0,,https://sketchfab.com/3d-models/none-1986f7b0dee647b3b2374eb80dbd1faf
Starships,individual,Individuals/Kragan Gorr's shuttle,Kragan Gorr's shuttle,Star Wars: Lambda Shuttle,Daniel,,inherited,1.0,,https://sketchfab.com/3d-models/none-9d160e16845a4b518a2d30a7c716f20d
Starships,individual,Individuals/Krakana's Claw,Krakana's Claw,Kei Truck Scout Transport,JohnMesplay,,inherited,1.0,,https://sketchfab.com/3d-models/none-0cb4b243a9dd4d1ca1ab30a17f23ac81
Starships,individual,Individuals/Kraken (Assassin-class),Kraken,Star Wars: Raider-class Corvette,Daniel,,inherited,1.0,,https://sketchfab.com/3d-models/none-8732794c82044aafb1c74a55b07674e0
Starships,individual,Individuals/Kraken's Maxillipede shuttle,Kraken's Maxillipede shuttle,Star Wars: Lambda Shuttle,Daniel,,inherited,1.0,,https://sketchfab.com/3d-models/none-9d160e16845a4b518a2d30a7c716f20d
Starships,individual,Individuals/Kraken's Maxillipede shuttle (Legends),Kraken's Maxillipede shuttle,Star Wars: Lambda Shuttle,Daniel,,inherited,1.0,,https://sketchfab.com/3d-models/none-9d160e16845a4b518a2d30a7c716f20d
Starships,individual,Individuals/Krassbrucker,Krassbrucker,Star Wars: Raider-class Corvette,Daniel,,inherited,1.0,,https://sketchfab.com/3d-models/none-8732794c82044aafb1c74a55b07674e0
Starships,individual,Individuals/Krayt (shuttle),Krayt,Star Wars: Lambda Shuttle,Daniel,,inherited,1.0,,https://sketchfab.com/3d-models/none-9d160e16845a4b518a2d30a7c716f20d
Starships,individual,Individuals/Krayt Fang,Krayt Fang,"YTS-27 light freighter ""The Kowakian Corsair""",JP_2793,,inherited,1.0,,https://sketchfab.com/3d-models/none-3e187fed67034c488a0a9e41eae36628
Starships,individual,Individuals/Krayt's Honor,Krayt's Honor,Invictus Class Star Cruiser,Conner Bentley,,inherited,1.0,,https://sketchfab.com/3d-models/none-8ba24769c02b401d88f50655505c92be
Starships,individual,Individuals/Krayt's Honor (Legends),Krayt's Honor,Invictus Class Star Cruiser,Conner Bentley,,inherited,1.0,,https://sketchfab.com/3d-models/none-8ba24769c02b401d88f50655505c92be
Starships,individual,Individuals/Kreuge's Revenge,Kreuge's Revenge,Star Wars: Nebulon B Frigate,Daniel,,inherited,1.0,,https://sketchfab.com/3d-models/none-1986f7b0dee647b3b2374eb80dbd1faf
Starships,individual,Individuals/Ku'Amo,Ku'Amo,X-wing starfighter | T-65C-A2,Alana G,,inherited,1.0,,https://sketchfab.com/3d-models/none-2397144aa2314e8fb03bf131d8f56af4
Starships,individual,Individuals/Kuat Drive Yards' corporate flagship,Kuat Drive Yards' corporate flagship,Star Destroyer Hallway,A308 Digital,,inherited,1.0,,https://sketchfab.com/3d-models/none-eba38859a8484637a5d61f7e9e769a7d
Starships,individual,Individuals/Kuma 1,Kuma 1,Star Wars: Nebulon B Frigate,Daniel,,inherited,1.0,,https://sketchfab.com/3d-models/none-1986f7b0dee647b3b2374eb80dbd1faf
Starships,individual,Individuals/Kuma 2,Kuma 2,Star Wars: Nebulon B Frigate,Daniel,,inherited,1.0,,https://sketchfab.com/3d-models/none-1986f7b0dee647b3b2374eb80dbd1faf
Starships,individual,Individuals/Kuma 3,Kuma 3,Star Wars: Nebulon B Frigate,Daniel,,inherited,1.0,,https://sketchfab.com/3d-models/none-1986f7b0dee647b3b2374eb80dbd1faf
Starships,individual,Individuals/Kusurrun,Kusurrun,Star Wars: Nebulon B Frigate,Daniel,,inherited,1.0,,https://sketchfab.com/3d-models/none-1986f7b0dee647b3b2374eb80dbd1faf
Starships,individual,Individuals/Kylo Ren's TIE silencer,Kylo Ren's TIE silencer,X-wing starfighter | T-65C-A2,Alana G,,inherited,1.0,,https://sketchfab.com/3d-models/none-2397144aa2314e8fb03bf131d8f56af4
Starships,individual,Individuals/Kylo Ren's TIE whisper,Kylo Ren's TIE whisper,X-wing starfighter | T-65C-A2,Alana G,,inherited,1.0,,https://sketchfab.com/3d-models/none-2397144aa2314e8fb03bf131d8f56af4
Starships,individual,Individuals/L'ulo L'ampar's A-wing,L'ulo L'ampar's A-wing,X-wing starfighter | T-65C-A2,Alana G,,inherited,1.0,,https://sketchfab.com/3d-models/none-2397144aa2314e8fb03bf131d8f56af4
Starships,individual,Individuals/L-1131,L-1131,Star Wars: TIE Landing Craft,Daniel,,inherited,1.0,,https://sketchfab.com/3d-models/none-fb50f433e9004907b782d272b488aada
Starships,individual,Individuals/L-2384,L-2384,Star Wars: TIE Landing Craft,Daniel,,inherited,1.0,,https://sketchfab.com/3d-models/none-fb50f433e9004907b782d272b488aada
Starships,individual,Individuals/L-2832,L-2832,Star Wars: TIE Landing Craft,Daniel,,inherited,1.0,,https://sketchfab.com/3d-models/none-fb50f433e9004907b782d272b488aada
Starships,individual,Individuals/L-7230,L-7230,Star Wars: TIE Landing Craft,Daniel,,inherited,1.0,,https://sketchfab.com/3d-models/none-fb50f433e9004907b782d272b488aada
Starships,individual,Individuals/LAAT Three,LAAT Three,Star Wars LAAT/i Gunship,smithson17,,inherited,1.0,,https://sketchfab.com/3d-models/none-77e5a30af490488c8019dcb3780ec847
Starships,individual,Individuals/LMTR-20,LMTR-20,Star Wars: Lambda Shuttle,Daniel,,inherited,1.0,,https://sketchfab.com/3d-models/none-9d160e16845a4b518a2d30a7c716f20d
Starships,individual,Individuals/Ladara Vex,Ladara Vex,Arquitens-Class Light Cruiser,A308 Digital,,inherited,1.0,,https://sketchfab.com/3d-models/none-802fa70fb8cd46f5b741cb6b99f66229
Starships,individual,Individuals/Lady Luck,Lady Luck,Star Wars: Personal Luxury Yacht 3000,Daniel,,inherited,1.0,,https://sketchfab.com/3d-models/none-cb6dee6d3d964b69ba50c95b220e4f9e
Starships,individual,Individuals/Lady Luck (Legends),Lady Luck,Star Wars: Personal Luxury Yacht 3000,Daniel,,inherited,1.0,,https://sketchfab.com/3d-models/none-cb6dee6d3d964b69ba50c95b220e4f9e
Starships,individual,Individuals/Lady Starstorm,Lady Starstorm,"YTS-27 light freighter ""The Kowakian Corsair""",JP_2793,,inherited,1.0,,https://sketchfab.com/3d-models/none-3e187fed67034c488a0a9e41eae36628
Starships,individual,Individuals/Lady of Mindor,Lady of Mindor,Kei Truck Scout Transport,JohnMesplay,,inherited,1.0,,https://sketchfab.com/3d-models/none-0cb4b243a9dd4d1ca1ab30a17f23ac81
Starships,individual,Individuals/Lagos (Sentinel-class),Lagos,Star Wars: Lambda Shuttle,Daniel,,inherited,1.0,,https://sketchfab.com/3d-models/none-9d160e16845a4b518a2d30a7c716f20d
Starships,individual,Individuals/Lajaie's cruiser,Lajaie's cruiser,Invictus Class Star Cruiser,Conner Bentley,,inherited,1.0,,https://sketchfab.com/3d-models/none-8ba24769c02b401d88f50655505c92be
Starships,individual,Individuals/Lakota,Lakota,Kei Truck Scout Transport,JohnMesplay,,inherited,1.0,,https://sketchfab.com/3d-models/none-0cb4b243a9dd4d1ca1ab30a17f23ac81
Starships,individual,Individuals/Lambarian Crab,Lambarian Crab,"YTS-27 light freighter ""The Kowakian Corsair""",JP_2793,,inherited,1.0,,https://sketchfab.com/3d-models/none-3e187fed67034c488a0a9e41eae36628
Starships,individual,Individuals/Lambda (shuttle),Lambda (shuttle),Star Wars: Lambda Shuttle,Daniel,,exact,1.0,,https://sketchfab.com/3d-models/none-9d160e16845a4b518a2d30a7c716f20d
Starships,individual,Individuals/Lambda 1,Lambda 1,Lambda Cockpit Version 1,MichaelEGA,,exact,1.0,,https://sketchfab.com/3d-models/none-20cb5b1aa4cc47d2a96f29dc634efe38
Starships,individual,Individuals/Lamprey Longstar,Lamprey Longstar,Star Wars: BFF-1 Bulk Freighter,Daniel,,inherited,1.0,,https://sketchfab.com/3d-models/none-2131f750afff479588a46321d17ee25f
Starships,individual,Individuals/Lance (Nebulon-B2 frigate),Lance,Star Wars: Nebulon B Frigate,Daniel,,inherited,1.0,,https://sketchfab.com/3d-models/none-1986f7b0dee647b3b2374eb80dbd1faf
Starships,individual,Individuals/Lancer,Lancer,Lancer-class Frigate,gavinpgamer1,,exact,1.0,,https://sketchfab.com/3d-models/none-0beab745bc7f4c7fb8497259d697e5b5
Starships,individual,Individuals/Lanigiro,Lanigiro,"YTS-27 light freighter ""The Kowakian Corsair""",JP_2793,,inherited,1.0,,https://sketchfab.com/3d-models/none-3e187fed67034c488a0a9e41eae36628
Starships,individual,Individuals/Lanoree Brock's Peacemaker,Lanoree Brock's Peacemaker,Invictus Class Star Cruiser,Conner Bentley,,inherited,1.0,,https://sketchfab.com/3d-models/none-8ba24769c02b401d88f50655505c92be
Starships,individual,Individuals/Lanupan security vessel,Lanupan security vessel,X-wing starfighter | T-65C-A2,Alana G,,inherited,1.0,,https://sketchfab.com/3d-models/none-2397144aa2314e8fb03bf131d8f56af4
Starships,individual,Individuals/Lapiz Cutter,Lapiz Cutter,Star Wars: Lambda Shuttle,Daniel,,inherited,1.0,,https://sketchfab.com/3d-models/none-9d160e16845a4b518a2d30a7c716f20d
Starships,individual,Individuals/Lark,Lark,Kei Truck Scout Transport,JohnMesplay,,inherited,1.0,,https://sketchfab.com/3d-models/none-0cb4b243a9dd4d1ca1ab30a17f23ac81
Starships,individual,Individuals/Larkhess,Larkhess,Star Destroyer Hallway,A308 Digital,,inherited,1.0,,https://sketchfab.com/3d-models/none-eba38859a8484637a5d61f7e9e769a7d
Starships,individual,Individuals/Larkrer,Larkrer,"YTS-27 light freighter ""The Kowakian Corsair""",JP_2793,,inherited,1.0,,https://sketchfab.com/3d-models/none-3e187fed67034c488a0a9e41eae36628
Starships,individual,Individuals/Last Call (Ginivex-class),Last Call,Star Wars AT-AT Driver,Batuhan13,,weak,0.5,,https://sketchfab.com/3d-models/none-fced4a7e11b0450c8c94e3eb253f4ede
Starships,individual,Individuals/Last Chance,Last Chance,Star Wars: Lambda Shuttle,Daniel,,inherited,1.0,,https://sketchfab.com/3d-models/none-9d160e16845a4b518a2d30a7c716f20d
Starships,individual,Individuals/Last Chance (YT-1300 light freighter),Last Chance,Star Wars Galaxies - YT1300 (Inside),Zorg_Sinister,,inherited,0.769,,https://sketchfab.com/3d-models/none-400abf08c94e4b4e809fca0aa51a5e00
Starships,individual,Individuals/Last Chance (YT-1300 light freighter) (Legends),Last Chance,Star Wars Galaxies - YT1300 (Inside),Zorg_Sinister,,inherited,0.769,,https://sketchfab.com/3d-models/none-400abf08c94e4b4e809fca0aa51a5e00
Starships,individual,Individuals/Last Hope (CR90 corvette),Last Hope,Star Wars: Raider-class Corvette,Daniel,,inherited,1.0,,https://sketchfab.com/3d-models/none-8732794c82044aafb1c74a55b07674e0
Starships,individual,Individuals/Lastri's Ort,Lastri's Ort,Star Destroyer Hallway,A308 Digital,,inherited,1.0,,https://sketchfab.com/3d-models/none-eba38859a8484637a5d61f7e9e769a7d
Starships,individual,Individuals/Lathien Leth,Lathien Leth,"YTS-27 light freighter ""The Kowakian Corsair""",JP_2793,,inherited,1.0,,https://sketchfab.com/3d-models/none-3e187fed67034c488a0a9e41eae36628
Starships,individual,Individuals/Lathir,Lathir,Invictus Class Star Cruiser,Conner Bentley,,inherited,1.0,,https://sketchfab.com/3d-models/none-8ba24769c02b401d88f50655505c92be
Starships,individual,Individuals/Laudable,Laudable,Star Wars: Imperial II Star Destroyer,Daniel,,inherited,1.0,,https://sketchfab.com/3d-models/none-b8bd2d35f7604670ab85242c06c6d280
Starships,individual,Individuals/Laughing Dancer,Laughing Dancer,"YTS-27 light freighter ""The Kowakian Corsair""",JP_2793,,inherited,1.0,,https://sketchfab.com/3d-models/none-3e187fed67034c488a0a9e41eae36628
Starships,individual,Individuals/Lawbringer,Lawbringer,Star Wars: Imperial II Star Destroyer,Daniel,,inherited,1.0,,https://sketchfab.com/3d-models/none-b8bd2d35f7604670ab85242c06c6d280
Starships,individual,Individuals/Lazy Katarn,Lazy Katarn,"YTS-27 light freighter ""The Kowakian Corsair""",JP_2793,,inherited,1.0,,https://sketchfab.com/3d-models/none-3e187fed67034c488a0a9e41eae36628
Starships,individual,Individuals/Leebon's shuttle,Leebon's shuttle,Star Wars: Lambda Shuttle,Daniel,,inherited,1.0,,https://sketchfab.com/3d-models/none-9d160e16845a4b518a2d30a7c716f20d
Starships,individual,Individuals/Leema Kai's N-1 starfighter,Leema Kai's N-1 starfighter,X-wing starfighter | T-65C-A2,Alana G,,inherited,1.0,,https://sketchfab.com/3d-models/none-2397144aa2314e8fb03bf131d8f56af4
Starships,individual,Individuals/Lefken's Dreams,Lefken's Dreams,"YTS-27 light freighter ""The Kowakian Corsair""",JP_2793,,inherited,1.0,,https://sketchfab.com/3d-models/none-3e187fed67034c488a0a9e41eae36628
Starships,individual,Individuals/Legacy (Star Destroyer),Legacy,Star Wars: Imperial II Star Destroyer,Daniel,,inherited,1.0,,https://sketchfab.com/3d-models/none-b8bd2d35f7604670ab85242c06c6d280
Starships,individual,Individuals/Legacy Run,Legacy Run,"YTS-27 light freighter ""The Kowakian Corsair""",JP_2793,,inherited,1.0,,https://sketchfab.com/3d-models/none-3e187fed67034c488a0a9e41eae36628
Starships,individual,Individuals/Leia Organa's shuttle,Leia Organa's shuttle,Star Wars: Lambda Shuttle,Daniel,,inherited,1.0,,https://sketchfab.com/3d-models/none-9d160e16845a4b518a2d30a7c716f20d
Starships,individual,Individuals/Leilana's Dagger,Leilana's Dagger,X-wing starfighter | T-65C-A2,Alana G,,inherited,1.0,,https://sketchfab.com/3d-models/none-2397144aa2314e8fb03bf131d8f56af4
Starships,individual,Individuals/Lendros,Lendros,Star Wars: Lambda Shuttle,Daniel,,inherited,1.0,,https://sketchfab.com/3d-models/none-9d160e16845a4b518a2d30a7c716f20d
Starships,individual,Individuals/Leveler,Leveler,Republic Assault Ship,StarWars-Universe,,inherited,1.0,,https://sketchfab.com/3d-models/none-e56b33bb58cc448ab134675e69dbc224
Starships,individual,Individuals/Leverage,Leverage,Invictus Class Star Cruiser,Conner Bentley,,inherited,1.0,,https://sketchfab.com/3d-models/none-8ba24769c02b401d88f50655505c92be
Starships,individual,Individuals/Leviathan,Leviathan,Star Wars The Old Republic Leviathan interdictor,Cpt.Kirk,,exact,1.0,,https://sketchfab.com/3d-models/none-ccc05006281b4dedb52ef47d64dd4b60
Starships,individual,Individuals/Leviathan (Continent-class crawler),Leviathan,Star Wars The Old Republic Leviathan interdictor,Cpt.Kirk,,exact,1.0,,https://sketchfab.com/3d-models/none-ccc05006281b4dedb52ef47d64dd4b60
Starships,individual,Individuals/Leviathan (Dreadnaught-class),Leviathan,Star Wars The Old Republic Leviathan interdictor,Cpt.Kirk,,exact,1.0,,https://sketchfab.com/3d-models/none-ccc05006281b4dedb52ef47d64dd4b60
Starships,individual,Individuals/Leviathan (Interdictor-class cruiser),Leviathan,Star Wars The Old Republic Leviathan interdictor,Cpt.Kirk,,exact,1.0,,https://sketchfab.com/3d-models/none-ccc05006281b4dedb52ef47d64dd4b60
Starships,individual,Individuals/Leviathan (luxury liner),Leviathan,Star Wars The Old Republic Leviathan interdictor,Cpt.Kirk,,exact,1.0,,https://sketchfab.com/3d-models/none-ccc05006281b4dedb52ef47d64dd4b60
Starships,individual,Individuals/Lexus Primal,Lexus Primal,"YTS-27 light freighter ""The Kowakian Corsair""",JP_2793,,inherited,1.0,,https://sketchfab.com/3d-models/none-3e187fed67034c488a0a9e41eae36628
Starships,individual,Individuals/Lha-Mi's Peacemaker,Lha-Mi's Peacemaker,Invictus Class Star Cruiser,Conner Bentley,,inherited,1.0,,https://sketchfab.com/3d-models/none-8ba24769c02b401d88f50655505c92be
Starships,individual,Individuals/Liberation (Venator-class),Liberation,Star Wars: Imperial II Star Destroyer,Daniel,,inherited,1.0,,https://sketchfab.com/3d-models/none-b8bd2d35f7604670ab85242c06c6d280
Starships,individual,Individuals/Liberator (CR90 corvette),Liberator,Star Wars: Liberator-class Starfighter,Daniel,,exact,1.0,,https://sketchfab.com/3d-models/none-825efd2b9aaa4ad3b39a433f8df02cfb
Starships,individual,Individuals/Liberator (EF76 Nebulon-B escort frigate),Liberator,Star Wars: Liberator-class Starfighter,Daniel,,exact,1.0,,https://sketchfab.com/3d-models/none-825efd2b9aaa4ad3b39a433f8df02cfb
Starships,individual,Individuals/Liberator (Imperial I-class),Liberator,Star Wars: Liberator-class Starfighter,Daniel,,exact,1.0,,https://sketchfab.com/3d-models/none-825efd2b9aaa4ad3b39a433f8df02cfb
